country,equipment_type,destroyed,abandoned,captured,damaged,type_total,date_recorded,destroyed_diff,abandoned_diff,captured_diff,damaged_diff,type_total_diff,destroyed_diff_diff,abandoned_diff_diff,captured_diff_diff,damaged_diff_diff,type_total_diff_diff
Russia,Artillery Support Vehicles And Equipment,71,1,55,0,127,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Artillery Support Vehicles And Equipment,72,1,55,0,128,2024-11-23,1,0,0,0,1,0,0,0,0,0
Russia,Artillery Support Vehicles And Equipment,73,1,55,0,129,2024-11-27,1,0,0,0,1,0,0,0,0,0
Russia,Artillery Support Vehicles And Equipment,74,1,55,0,130,2025-01-22,1,0,0,0,1,0,0,0,0,0
Russia,Command Posts And Communications Stations,197,2,86,5,290,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Command Posts And Communications Stations,200,2,86,5,293,2024-10-22,3,0,0,0,3,0,0,0,0,0
Russia,Command Posts And Communications Stations,204,2,86,5,297,2024-12-16,4,0,0,0,4,0,0,0,0,0
Russia,Command Posts And Communications Stations,205,2,86,5,298,2025-02-18,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,332,49,153,45,579,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,333,49,153,45,580,2024-10-03,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,337,49,153,45,584,2024-10-22,4,0,0,0,4,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,339,49,153,45,586,2024-10-27,2,0,0,0,2,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,340,50,153,45,588,2024-10-30,1,1,0,0,2,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,342,50,153,45,590,2024-11-02,2,0,0,0,2,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,343,50,153,45,591,2024-11-05,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,344,50,153,45,592,2024-11-14,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,346,50,153,45,594,2024-11-20,2,0,0,0,2,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,346,51,153,45,595,2024-11-27,0,1,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,350,51,153,45,599,2024-12-09,4,0,0,0,4,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,351,52,154,45,602,2024-12-12,1,1,1,0,3,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,351,52,155,45,603,2024-12-16,0,0,1,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,353,54,154,45,606,2024-12-18,2,2,-1,0,3,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,354,55,154,45,608,2025-01-07,1,1,0,0,2,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,354,56,154,45,609,2025-01-10,0,1,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,356,56,154,45,611,2025-01-13,2,0,0,0,2,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,358,56,154,45,613,2025-01-16,2,0,0,0,2,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,362,56,154,45,617,2025-01-19,4,0,0,0,4,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,363,56,154,45,618,2025-01-22,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,364,56,154,45,619,2025-01-25,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,366,57,154,45,622,2025-01-31,2,1,0,0,3,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,367,57,154,45,623,2025-02-11,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,368,57,154,45,624,2025-02-21,1,0,0,0,1,0,0,0,0,0
Russia,Engineering Vehicles And Equipment,368,58,154,45,625,2025-02-23,0,1,0,0,1,0,0,0,0,0
Russia,Helicopters,113,0,2,30,145,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Helicopters,114,0,2,30,146,2024-10-22,1,0,0,0,1,0,0,0,0,0
Russia,Helicopters,115,0,2,30,147,2024-11-11,1,0,0,0,1,0,0,0,0,0
Russia,Helicopters,116,0,2,30,148,2024-12-26,1,0,0,0,1,0,0,0,0,0
Russia,Helicopters,117,0,2,30,149,2024-12-31,1,0,0,0,1,0,0,0,0,0
Russia,Helicopters,119,0,2,30,151,2025-01-07,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3492,381,622,149,4644,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3507,385,623,149,4664,2024-10-03,15,4,1,0,20,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3521,386,623,149,4679,2024-10-06,14,1,0,0,15,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3548,388,623,149,4708,2024-10-09,27,2,0,0,29,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3549,387,623,148,4707,2024-10-21,1,-1,0,-1,-1,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3636,398,623,150,4807,2024-10-22,87,11,0,2,100,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3641,405,623,150,4819,2024-10-23,5,7,0,0,12,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3642,405,623,151,4821,2024-10-24,1,0,0,1,2,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3671,406,623,151,4851,2024-10-27,29,1,0,0,30,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3695,406,623,151,4875,2024-10-30,24,0,0,0,24,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3720,404,623,150,4897,2024-11-02,25,-2,0,-1,22,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3743,407,623,150,4923,2024-11-05,23,3,0,0,26,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3771,411,623,150,4955,2024-11-11,28,4,0,0,32,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3797,416,623,150,4986,2024-11-14,26,5,0,0,31,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3819,416,623,150,5008,2024-11-17,22,0,0,0,22,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3838,417,623,150,5028,2024-11-20,19,1,0,0,20,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3845,415,623,150,5033,2024-11-23,7,-2,0,0,5,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3866,421,624,150,5061,2024-11-27,21,6,1,0,28,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3888,428,625,150,5091,2024-11-30,22,7,1,0,30,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3900,430,625,150,5105,2024-12-03,12,2,0,0,14,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3946,433,625,150,5154,2024-12-09,46,3,0,0,49,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3958,435,625,150,5168,2024-12-12,12,2,0,0,14,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3981,437,625,150,5193,2024-12-16,23,2,0,0,25,0,0,0,0,0
Russia,Infantry Fighting Vehicles,3976,434,625,151,5186,2024-12-17,-5,-3,0,1,-7,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4000,434,625,151,5210,2024-12-18,24,0,0,0,24,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4022,436,625,151,5234,2024-12-23,22,2,0,0,24,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4038,438,625,151,5252,2024-12-26,16,2,0,0,18,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4042,440,625,151,5258,2024-12-29,4,2,0,0,6,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4044,441,627,151,5263,2024-12-31,2,1,2,0,5,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4074,441,627,151,5293,2025-01-07,30,0,0,0,30,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4097,442,627,151,5317,2025-01-10,23,1,0,0,24,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4102,442,627,151,5322,2025-01-13,5,0,0,0,5,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4112,442,627,151,5332,2025-01-16,10,0,0,0,10,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4141,446,627,152,5366,2025-01-19,29,4,0,1,34,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4146,445,628,152,5371,2025-01-22,5,-1,1,0,5,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4162,447,628,152,5389,2025-01-25,16,2,0,0,18,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4199,449,628,152,5428,2025-01-31,37,2,0,0,39,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4202,451,628,153,5434,2025-02-02,3,2,0,1,6,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4205,451,628,153,5437,2025-02-03,3,0,0,0,3,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4226,452,628,153,5459,2025-02-11,21,1,0,0,22,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4234,452,628,153,5467,2025-02-12,8,0,0,0,8,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4239,450,628,153,5470,2025-02-16,5,-2,0,0,3,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4247,450,628,153,5478,2025-02-18,8,0,0,0,8,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4275,450,628,153,5506,2025-02-21,28,0,0,0,28,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4297,452,628,152,5529,2025-02-23,22,2,0,-1,23,0,0,0,0,0
Russia,Infantry Fighting Vehicles,4299,452,628,152,5531,2025-02-24,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,215,3,54,16,288,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Infantry Mobility Vehicles,216,3,54,16,289,2024-10-03,1,0,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,217,3,54,16,290,2024-10-06,1,0,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,218,3,54,16,291,2024-10-09,1,0,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,222,3,54,17,296,2024-10-22,4,0,0,1,5,0,0,0,0,0
Russia,Infantry Mobility Vehicles,223,2,54,17,296,2024-10-23,1,-1,0,0,0,0,0,0,0,0
Russia,Infantry Mobility Vehicles,223,2,54,18,297,2024-10-27,0,0,0,1,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,226,2,54,18,300,2024-10-30,3,0,0,0,3,0,0,0,0,0
Russia,Infantry Mobility Vehicles,228,2,54,18,302,2024-11-02,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,230,2,54,18,304,2024-11-05,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,236,2,54,18,310,2024-11-11,6,0,0,0,6,0,0,0,0,0
Russia,Infantry Mobility Vehicles,238,2,54,18,312,2024-11-14,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,240,2,54,18,314,2024-11-20,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,239,2,54,18,313,2024-11-23,-1,0,0,0,-1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,244,2,54,17,317,2024-11-27,5,0,0,-1,4,0,0,0,0,0
Russia,Infantry Mobility Vehicles,247,2,54,17,320,2024-11-30,3,0,0,0,3,0,0,0,0,0
Russia,Infantry Mobility Vehicles,253,2,54,18,327,2024-12-09,6,0,0,1,7,0,0,0,0,0
Russia,Infantry Mobility Vehicles,255,2,54,18,329,2024-12-12,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,246,2,51,18,317,2024-12-16,-9,0,-3,0,-12,0,0,0,0,0
Russia,Infantry Mobility Vehicles,245,2,50,18,315,2024-12-17,-1,0,-1,0,-2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,251,2,51,18,322,2024-12-18,6,0,1,0,7,0,0,0,0,0
Russia,Infantry Mobility Vehicles,251,3,51,18,323,2024-12-23,0,1,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,254,3,51,18,326,2024-12-26,3,0,0,0,3,0,0,0,0,0
Russia,Infantry Mobility Vehicles,253,3,51,18,325,2024-12-29,-1,0,0,0,-1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,254,6,51,18,329,2025-01-07,1,3,0,0,4,0,0,0,0,0
Russia,Infantry Mobility Vehicles,257,6,51,18,332,2025-01-10,3,0,0,0,3,0,0,0,0,0
Russia,Infantry Mobility Vehicles,258,6,51,18,333,2025-01-16,1,0,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,260,7,51,18,336,2025-01-19,2,1,0,0,3,0,0,0,0,0
Russia,Infantry Mobility Vehicles,259,7,51,18,335,2025-01-22,-1,0,0,0,-1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,262,7,51,18,338,2025-01-25,3,0,0,0,3,0,0,0,0,0
Russia,Infantry Mobility Vehicles,263,7,51,18,339,2025-02-02,1,0,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,266,8,51,18,343,2025-02-11,3,1,0,0,4,0,0,0,0,0
Russia,Infantry Mobility Vehicles,268,8,51,18,345,2025-02-12,2,0,0,0,2,0,0,0,0,0
Russia,Infantry Mobility Vehicles,269,8,51,18,346,2025-02-16,1,0,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,272,8,51,18,349,2025-02-18,3,0,0,0,3,0,0,0,0,0
Russia,Infantry Mobility Vehicles,273,8,51,18,350,2025-02-21,1,0,0,0,1,0,0,0,0,0
Russia,Infantry Mobility Vehicles,275,10,51,18,354,2025-02-23,2,2,0,0,4,0,0,0,0,0
Russia,Jammers And Deception Systems,63,0,9,12,84,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,Jammers And Deception Systems,64,0,9,12,85,2024-10-24,1,0,0,0,1,0,0,0,0,0
Russia,Jammers And Deception Systems,65,0,9,12,86,2024-11-17,1,0,0,0,1,0,0,0,0,0
Russia,Jammers And Deception Systems,66,0,9,12,87,2025-01-07,1,0,0,0,1,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14057, of which: destroyed: 10158, damaged: 708, abandoned: 962, captured: 2229",10158,962,2229,708,14057,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14103, of which: destroyed: 10195, damaged: 708, abandoned: 970, captured: 2230",10195,970,2230,708,14103,2024-10-03,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14144, of which: destroyed: 10234, damaged: 709, abandoned: 971, captured: 2230",10234,971,2230,709,14144,2024-10-06,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14202, of which: destroyed: 10289, damaged: 710, abandoned: 973, captured: 2230",10289,973,2230,710,14202,2024-10-09,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14465, of which: destroyed: 10521, damaged: 713, abandoned: 1002, captured: 2229",10521,1002,2229,713,14465,2024-10-24,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14532, of which: destroyed: 10584, damaged: 714, abandoned: 1005, captured: 2229",10584,1005,2229,714,14532,2024-10-27,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14590, of which: destroyed: 10640, damaged: 715, abandoned: 1005, captured: 2230",10640,1005,2230,715,14590,2024-10-30,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14649, of which: destroyed: 10701, damaged: 714, abandoned: 1004, captured: 2230",10701,1004,2230,714,14649,2024-11-02,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14695, of which: destroyed: 10742, damaged: 715, abandoned: 1007, captured: 2231",10742,1007,2231,715,14695,2024-11-05,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14767, of which: destroyed: 10811, damaged: 716, abandoned: 1009, captured: 2231",10811,1009,2231,716,14767,2024-11-11,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14829, of which: destroyed: 10867, damaged: 716, abandoned: 1015, captured: 2231",10867,1015,2231,716,14829,2024-11-14,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14882, of which: destroyed: 10918, damaged: 716, abandoned: 1017, captured: 2231",10918,1017,2231,716,14882,2024-11-17,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14933, of which: destroyed: 10966, damaged: 716, abandoned: 1020, captured: 2231",10966,1020,2231,716,14933,2024-11-20,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 14943, of which: destroyed: 10979, damaged: 716, abandoned: 1016, captured: 2232",10979,1016,2232,716,14943,2024-11-23,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15004, of which: destroyed: 11032, damaged: 716, abandoned: 1023, captured: 2233",11032,1023,2233,716,15004,2024-11-27,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15051, of which: destroyed: 11070, damaged: 716, abandoned: 1031, captured: 2234",11070,1031,2234,716,15051,2024-11-30,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15079, of which: destroyed: 11095, damaged: 717, abandoned: 1033, captured: 2234",11095,1033,2234,717,15079,2024-12-03,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15197, of which: destroyed: 11204, damaged: 718, abandoned: 1040, captured: 2235",11204,1040,2235,718,15197,2024-12-09,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15225, of which: destroyed: 11230, damaged: 718, abandoned: 1042, captured: 2235",11230,1042,2235,718,15225,2024-12-12,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15269, of which: destroyed: 11272, damaged: 718, abandoned: 1046, captured: 2233",11272,1046,2233,718,15269,2024-12-16,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15312, of which: destroyed: 11319, damaged: 720, abandoned: 1040, captured: 2233",11319,1040,2233,720,15312,2024-12-18,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15358, of which: destroyed: 11361, damaged: 720, abandoned: 1044, captured: 2233",11361,1044,2233,720,15358,2024-12-23,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15389, of which: destroyed: 11389, damaged: 721, abandoned: 1046, captured: 2233",11389,1046,2233,721,15389,2024-12-26,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15393, of which: destroyed: 11394, damaged: 720, abandoned: 1046, captured: 2233",11394,1046,2233,720,15393,2024-12-29,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15411, of which: destroyed: 11410, damaged: 721, abandoned: 1045, captured: 2235",11410,1045,2235,721,15411,2024-12-31,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15492, of which: destroyed: 11488, damaged: 721, abandoned: 1048, captured: 2235",11488,1048,2235,721,15492,2025-01-07,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15544, of which: destroyed: 11533, damaged: 725, abandoned: 1051, captured: 2235",11533,1051,2235,725,15544,2025-01-10,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15560, of which: destroyed: 11548, damaged: 725, abandoned: 1052, captured: 2235",11548,1052,2235,725,15560,2025-01-13,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15604, of which: destroyed: 11573, damaged: 741, abandoned: 1055, captured: 2235",11573,1055,2235,741,15604,2025-01-16,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15672, of which: destroyed: 11631, damaged: 742, abandoned: 1064, captured: 2235",11631,1064,2235,742,15672,2025-01-19,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15686, of which: destroyed: 11638, damaged: 750, abandoned: 1062, captured: 2236",11638,1062,2236,750,15686,2025-01-22,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15724, of which: destroyed: 11675, damaged: 750, abandoned: 1063, captured: 2236",11675,1063,2236,750,15724,2025-01-25,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15793, of which: destroyed: 11741, damaged: 750, abandoned: 1066, captured: 2236",11741,1066,2236,750,15793,2025-01-31,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15806, of which: destroyed: 11753, damaged: 752, abandoned: 1065, captured: 2236",11753,1065,2236,752,15806,2025-02-02,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15812, of which: destroyed: 11759, damaged: 752, abandoned: 1065, captured: 2236",11759,1065,2236,752,15812,2025-02-03,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15890, of which: destroyed: 11832, damaged: 752, abandoned: 1070, captured: 2236",11832,1070,2236,752,15890,2025-02-11,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15915, of which: destroyed: 11853, damaged: 755, abandoned: 1071, captured: 2236",11853,1071,2236,755,15915,2025-02-12,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15928, of which: destroyed: 11868, damaged: 755, abandoned: 1069, captured: 2236",11868,1069,2236,755,15928,2025-02-16,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 15966, of which: destroyed: 11903, damaged: 755, abandoned: 1072, captured: 2236",11903,1072,2236,755,15966,2025-02-18,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 16018, of which: destroyed: 11954, damaged: 755, abandoned: 1073, captured: 2236",11954,1073,2236,755,16018,2025-02-21,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 16068, of which: destroyed: 11995, damaged: 758, abandoned: 1079, captured: 2236",11995,1079,2236,758,16068,2025-02-23,0,0,0,0,0,0,0,0,0,0
Russia,"Losses excluding Recon Drones and Trucks - 16072, of which: destroyed: 11999, damaged: 758, abandoned: 1079, captured: 2236",11999,1079,2236,758,16072,2025-02-24,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10219, of which: destroyed: 7442, damaged: 365, abandoned: 884, captured: 1528",7442,884,1528,365,10219,2024-09-30,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10262, of which: destroyed: 7476, damaged: 365, abandoned: 892, captured: 1529",7476,892,1529,365,10262,2024-10-03,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10297, of which: destroyed: 7509, damaged: 366, abandoned: 893, captured: 1529",7509,893,1529,366,10297,2024-10-06,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10345, of which: destroyed: 7555, damaged: 366, abandoned: 895, captured: 1529",7555,895,1529,366,10345,2024-10-09,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10576, of which: destroyed: 7755, damaged: 368, abandoned: 925, captured: 1528",7755,925,1528,368,10576,2024-10-24,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10634, of which: destroyed: 7810, damaged: 368, abandoned: 928, captured: 1528",7810,928,1528,368,10634,2024-10-27,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10682, of which: destroyed: 7858, damaged: 368, abandoned: 927, captured: 1529",7858,927,1529,368,10682,2024-10-30,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10732, of which: destroyed: 7910, damaged: 367, abandoned: 926, captured: 1529",7910,926,1529,367,10732,2024-11-02,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10772, of which: destroyed: 7946, damaged: 367, abandoned: 929, captured: 1530",7946,929,1530,367,10772,2024-11-05,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10834, of which: destroyed: 8006, damaged: 367, abandoned: 931, captured: 1530",8006,931,1530,367,10834,2024-11-11,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10888, of which: destroyed: 8054, damaged: 367, abandoned: 937, captured: 1530",8054,937,1530,367,10888,2024-11-14,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10936, of which: destroyed: 8100, damaged: 367, abandoned: 939, captured: 1530",8100,939,1530,367,10936,2024-11-17,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10978, of which: destroyed: 8139, damaged: 367, abandoned: 942, captured: 1530",8139,942,1530,367,10978,2024-11-20,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 10985, of which: destroyed: 8150, damaged: 367, abandoned: 938, captured: 1530",8150,938,1530,367,10985,2024-11-23,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11033, of which: destroyed: 8192, damaged: 366, abandoned: 944, captured: 1531",8192,944,1531,366,11033,2024-11-27,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11076, of which: destroyed: 8226, damaged: 366, abandoned: 952, captured: 1532",8226,952,1532,366,11076,2024-11-30,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11099, of which: destroyed: 8247, damaged: 366, abandoned: 954, captured: 1532",8247,954,1532,366,11099,2024-12-03,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11201, of which: destroyed: 8341, damaged: 366, abandoned: 961, captured: 1533",8341,961,1533,366,11201,2024-12-09,0,0,0,0,0,0,0,0,0,0
Russia,"Losses of Armoured Combat Vehicles [Tanks, AFVs, IFVs, APCs, and MRAPs] - 11225, of which: destroyed: 8365, damaged: 366, abandoned: 962, captured: 1532",8365,962,1532,366,11225,2024-12-12,0,0,0,0,0,0,0,0,0,0
